track_id,spectral_centroid,MFCC_5,chroma_stft_11,MFCC_17,MFCC_2,MFCC_7,spectral_rolloff,rms_percussive,MFCC_15,chroma_stft_9,MFCC_4,MFCC_16,chroma_stft_4,MFCC_9,MFCC_18,MFCC_10,MFCC_8,zero_crossings,MFCC_12,MFCC_20,MFCC_14,MFCC_1,MFCC_19,KMeans_Labels
89817,1552.2558331342225,0.36757553,0.48929647,-1.3626014,127.63895,0.09715475,3297.952447523927,0.05289421,-0.54012525,0.29703397,16.4982,4.788105,0.4167743,-1.0194476,7.97149,13.518263,16.682137,32992,7.855425,7.3544807,7.305921,-110.99532,-5.989702,0
89841,2286.347588474061,-0.19700156,0.66327685,2.9896357,79.596405,-0.37537262,4722.008286053509,0.1296683,2.4366982,0.70461833,34.966946,8.117094,0.3078,4.7735677,11.895338,11.9779215,17.887072,43177,11.441112,8.597579,12.409614,-49.544514,-1.272189,0
89843,2446.653518291192,-0.5526681,0.42633462,-4.943353,84.01064,3.6753986,5444.985997317285,0.16660614,-4.19161,0.4997755,31.842627,8.642602,0.51689935,-2.3111038,9.4343195,13.956539,14.021702,56563,9.308325,5.5007734,10.91059,-0.26700166,-5.1138954,0
89846,2899.6509921764223,-5.3057914,0.5751616,-2.6491966,79.69073,-0.6913745,6031.832155305964,0.13226286,1.6840531,0.59750676,3.235629,10.969103,0.42968878,-6.7778134,5.4152136,10.922546,27.536732,83905,13.398657,8.2500305,14.579072,-31.619562,-1.3139166,0
89847,1894.7974421815272,16.702263,0.5158398,-10.694698,94.42329,5.2379737,4201.059543837142,0.13491277,-6.0338717,0.46476895,50.74006,3.7440238,0.46088955,-1.4573238,3.0979395,14.811818,18.2771,38263,8.063324,0.08294498,3.127045,-65.208565,-5.4237185,0
89848,2249.47261980197,2.9361887,0.5965546,-7.7532105,96.740456,-6.727846,4862.467473131293,0.14363714,-0.52707106,0.530057,30.800343,4.9864516,0.4664555,-5.7400165,4.834098,8.898149,15.323259,62177,7.53307,3.863131,5.8662057,-11.789724,-6.035883,0
89857,1935.0232972624456,-5.6922245,0.3384736,-15.275597,111.17477,-17.986094,4561.044328070537,0.12590525,-11.724829,0.48502213,38.532074,-0.4996039,0.30142304,-7.106251,-2.0702944,4.3295197,12.500198,45877,4.1306696,1.3606086,-1.3623251,-35.386406,-10.116537,0
89859,2231.44694056564,-17.176619,0.40412918,-4.4641643,99.28788,-9.534947,4737.513180946215,0.13891679,-5.903629,0.38127992,33.923492,7.2415137,0.33838242,-1.7004563,7.1537657,9.095,17.260061,63265,7.067175,4.314714,2.7191832,-10.135484,-4.1552415,0
89860,2340.739626396945,1.2779261,0.50145704,-4.801088,88.384834,2.3863573,4687.809962296984,0.121798724,-1.9271827,0.57631564,30.096653,6.629598,0.43601406,-6.5948896,8.477432,13.039081,12.504729,72947,9.314489,3.9585283,5.015423,-40.58242,-5.0977693,0
89991,1031.2255400437982,48.458675,0.7772699,-9.259274,163.9045,-8.033254,2216.4771472271977,0.030690897,5.3143644,0.7209724,0.90084034,-1.2974113,0.65077245,13.142861,11.389899,1.0182083,12.940813,21617,14.7793455,1.6210332,4.594144,-192.80135,3.9036462,0
89992,846.6711181354444,12.207975,0.3508194,-2.4171727,191.12718,2.7697632,1622.0597198557134,0.09063806,-0.56682664,0.43409956,44.365063,5.533293,0.48508617,0.2228807,5.7569733,4.558759,0.22791444,28667,3.7623286,-2.7402697,4.9451265,-119.86948,-3.4988132,0
90027,902.947303482085,10.179898,0.4996392,-9.747937,157.4115,7.552409,1618.434546106458,0.01774051,-3.9573562,0.5243367,19.802021,-3.5370662,0.26539478,-5.644157,-7.2385044,2.7175975,3.2795737,19041,-0.961195,-0.73734516,-4.840671,-252.94077,-0.36347893,1
90074,3093.912697745065,1.8061138,0.45863152,-8.790789,67.87867,-8.785912,6993.752888902987,0.1639961,-5.0947146,0.37304068,29.476044,6.7175784,0.59188205,-7.5804596,7.5462193,11.588916,10.441764,90306,13.46986,4.562526,14.609698,44.610573,-8.206739,0
90278,2394.2865995304505,-13.396844,0.5956459,-2.8146737,102.64764,-10.131355,5522.675396062935,0.0037860144,-14.8797865,0.6231686,18.68521,7.11197,0.7141349,-6.8568244,5.905039,0.113137335,7.7258897,78576,8.214999,-0.069619894,12.136724,-344.11124,-5.8824816,0
90526,971.8490158778666,-3.1741276,0.48353451,-19.382027,166.18314,14.946463,1914.0782528381585,0.03797163,-10.047713,0.248108,37.516567,-12.483489,0.5461549,-22.128736,-16.070711,7.0149746,-3.5527933,27591,1.7582544,-12.663925,-10.725742,-167.1366,-12.304734,1
90527,1192.7986779337857,-29.199446,0.14925084,0.64355356,166.10335,-8.351666,2165.0528272730567,0.018684216,-8.510068,0.29108143,9.121858,-5.8840704,0.15269661,-21.317152,-3.7242894,-6.5719438,-21.728203,52597,-11.250456,-7.9257903,-10.4072275,-179.50836,-4.007247,1
90529,1201.7322675723087,-20.715815,0.15433344,4.8964663,164.28224,-8.037443,2421.643038039794,0.025262143,-7.400654,0.9004139,35.058147,-0.10189458,0.28475034,-20.196808,-2.9302175,-0.98757225,-20.601707,37855,-3.470474,7.471237,-2.3065388,-147.58354,-1.3895829,1
90530,1256.894410707103,-7.517583,0.021980675,-15.098083,141.01443,-16.884232,2310.10738405306,0.026061315,-23.518774,0.8722022,30.608425,-18.20855,0.21816225,-10.831718,-7.528675,0.8525428,-14.080479,45355,5.036253,-14.4435215,-16.71165,-173.29512,-12.024197,1
90570,2565.99522638992,-21.619598,0.2579028,-5.9811,69.5746,-9.888977,4591.175800917409,0.064009786,-1.9606379,0.29756412,53.198326,2.786669,0.40304843,-0.58905655,3.658367,7.708792,9.7413,121265,14.722197,3.1412604,4.6258736,-91.14702,-7.9247723,0
90579,2568.5558991224,-10.850001,0.3038326,6.3472567,67.187294,-22.715315,5134.026016956333,0.046778984,4.304599,0.30777925,39.409054,19.237171,0.24769789,-31.044373,-1.7924234,-14.693284,4.0661945,104013,2.1613078,15.14156,10.221755,-132.4918,3.773523,1
90582,1846.6628213079296,-6.828841,0.16065498,3.1694982,119.34548,-0.98298323,4179.084334606167,0.046656933,1.5052578,0.1390866,55.584454,8.404957,0.27030024,-10.314532,9.015539,0.124697566,18.814276,70505,13.433563,3.1556497,3.1113448,-81.13756,-6.800633,0
90583,2265.0274197411745,-37.116142,0.35214123,-7.94238,97.25836,-11.362487,4264.91691654362,0.06290276,5.1466208,0.31213492,10.858356,1.8232918,0.15811448,-13.46166,-1.2227484,0.13698047,1.4491106,86753,-0.73967916,5.9488063,21.111,-56.718266,-0.13113528,1
90587,1568.5833212202556,-5.096437,0.36372092,-8.217742,140.78853,-0.4430875,3309.335235100058,0.06004356,-9.97602,0.4243976,11.761284,0.17045009,0.53968024,-9.007134,3.7442021,5.600709,11.788914,40323,6.9528236,3.4807973,1.2680806,-141.441,-6.6888947,1
90589,1311.823493107377,4.1845784,0.50040257,0.27753258,122.0393,15.113664,3142.007425047129,0.04906475,4.916534,0.41437957,79.545074,-9.566769,0.34207273,6.9596004,7.789871,16.059246,1.7540004,38201,0.43768108,4.3835645,-2.6964643,-147.44527,7.6546874,1
90590,2332.8383958027352,-7.4412007,0.37201762,-11.437984,92.29744,-3.2273526,4993.221727269432,0.049538575,-12.984403,0.3942159,30.58722,2.3296642,0.34481892,-14.021512,-0.6029509,0.18043068,16.008877,72223,0.13796529,11.415738,11.418577,-77.657745,-2.8799887,0
90591,1950.4039522929008,-17.167439,0.4817829,4.2966905,105.41581,-4.910851,4220.441094597211,0.043682892,-3.538126,0.39819133,48.715992,7.712057,0.26393732,-4.6749597,5.2237735,8.485811,13.987923,44079,12.240869,15.555438,9.495539,-71.563736,-4.4712753,0
90592,2354.764203527905,-13.184123,0.6386356,-5.819994,89.49586,-16.939186,4168.8931749552185,0.037517402,-6.072615,0.24667652,50.428616,4.664102,0.18067497,-2.8612218,-0.1415964,-4.3097486,10.258017,116841,6.9373183,2.8630269,6.934703,-54.37293,-5.2556868,0
90616,801.9762332635232,-1.0765551,0.20732895,-7.450394,219.7035,11.060519,1347.299045642401,0.032664165,-3.3913734,0.36069652,-6.2385507,-3.371932,0.3708203,-2.8890316,-11.9349375,-1.7260827,-5.2107835,35239,2.8372536,-5.5239277,-5.372022,-189.2252,-6.2074227,1
90617,950.5186587720518,-5.8456593,0.56200254,-2.3634052,217.40947,-6.098129,1592.164371883472,0.03426451,-1.7778076,0.24948733,3.9422224,4.568261,0.3677056,-7.307377,-6.9049487,-9.106232,-2.3117526,43957,-9.593613,-6.3668485,-5.07608,-182.91045,-4.824461,1
90618,1220.362008953682,-18.726894,0.32485157,-12.207703,158.21568,-9.77733,2188.789217569956,0.0295565,2.1768909,0.086000554,18.791462,2.0212307,0.66824776,-19.092907,-11.81839,-0.8775146,-22.283674,42999,1.2825286,-6.0184875,2.5540855,-166.49554,-15.648959,1
90625,2750.403692946272,2.4538538,0.2843215,-17.583542,68.16794,-10.803266,5596.30602564025,0.096852615,-23.124826,0.34585404,24.012985,1.4906877,0.27122402,-18.500565,-0.43923068,5.716279,6.4150157,86897,-6.1041255,-6.659029,-2.8058765,-23.096594,-14.314344,1
90639,1643.346847952909,15.662206,0.41605216,-13.994113,134.08815,-0.8675188,3051.6695593459976,0.052847758,-11.105943,0.52382463,28.476955,-3.6761384,0.5743475,-9.9225445,0.74757254,8.270149,21.285465,54723,-1.4849106,-1.2015783,4.830669,-88.125015,-4.54631,0
90652,1763.8610001314687,10.380033,0.5089694,-5.378637,116.6441,4.104887,3752.548442341209,0.040343054,-8.215551,0.5991229,65.31859,0.08227416,0.2939831,-8.206357,5.229294,15.297608,11.259987,53337,0.49078387,-1.128741,4.4003286,-127.47918,-7.110941,0
90695,2691.2902892350035,0.5661691,0.5434104,-3.0310776,78.43065,-3.1003299,5540.788390782339,0.14744678,-5.5154834,0.6185374,27.19852,6.9093876,0.58066636,1.5113157,6.7404947,16.371778,16.754862,92901,13.89713,9.195405,7.7552443,56.800373,-5.637468,0
90804,2623.2769471189463,-7.3841047,0.05751251,-8.370708,92.154526,-6.8222265,5991.684547654438,0.011677397,-8.044576,0.07996721,18.244427,2.5760353,0.027960716,-7.689272,-4.6277547,-0.28061137,10.68785,53649,11.827856,2.7322226,4.488612,-320.3399,-13.665447,1
90824,3285.789575380217,-15.531307,0.36498284,-10.178355,51.469223,-0.7245814,6533.220458417924,0.020579083,-14.073258,0.31694245,30.441853,2.0409186,0.3226252,-11.239735,6.21954,6.3513026,3.8009677,129035,1.1933391,0.33787885,4.2658324,-139.74332,-12.084679,0
90826,2122.729568033971,-10.74873,0.37827194,-7.567193,96.26877,1.3243978,4533.84844294636,0.037832715,-11.787528,0.33674452,41.946613,2.9543734,0.46484715,-10.267588,4.1981764,7.8942437,5.418008,57267,4.8504405,-2.6793323,4.128594,-97.67534,-9.088163,0
90828,1498.2705394827865,-4.8085876,0.24944268,-11.293186,144.95338,-1.2780955,3088.149436720563,0.023379581,-8.935756,0.33702078,35.652897,2.6387239,0.30431,-8.883628,-1.5952251,2.6877737,1.7134746,51925,3.843001,-1.1293107,1.5542158,-190.62085,-4.0119815,1
90982,2450.523081010696,-2.535026,0.60720783,-6.6992393,81.325584,-1.1651446,4995.094324137054,0.13749963,-2.4411073,0.49374193,34.595486,8.63249,0.46137452,-9.061998,7.3082056,12.278753,17.249216,72479,8.884737,4.336766,11.195945,-39.070198,-4.1097527,0
90987,2136.1039211912966,0.2756379,0.369617,-9.034993,108.14897,-9.0955925,4526.644012380365,0.14202927,-5.0619164,0.37235782,23.673107,5.9705677,0.4000789,-10.363934,6.266554,7.0246234,12.58155,63199,9.523822,4.2491317,1.8976808,-44.3848,-7.0305266,0
90993,1817.5744249833488,4.637661,0.54451865,-3.8534117,102.20128,1.0696906,4031.122208526682,0.07337666,-1.78337,0.5493716,47.4215,11.428905,0.38421023,-1.0432435,9.913233,16.309904,21.816227,39059,8.07527,4.580718,5.800327,-126.94793,-1.2499799,0
91081,2272.993241215594,8.003671,0.5192384,-1.7095586,76.40455,6.328127,5274.394066759716,0.088264406,-3.2918448,0.5222582,38.266804,9.613631,0.6905323,5.944429,9.598477,12.977584,20.674187,40025,9.339453,4.963211,6.302501,-101.08255,-2.226573,0
91082,2532.874103629257,1.6116823,0.5447105,-2.6659787,75.26912,-2.5958915,6327.133932785873,0.075216435,0.14732549,0.70833254,32.28488,11.179149,0.5850633,1.7713917,10.81935,14.524386,17.305727,43251,12.99324,9.380652,11.498445,-46.40247,-1.666473,0
91083,2839.145447296187,9.055887,0.7000584,-2.2712982,59.106716,-1.539871,6098.526206315255,0.05595254,-4.279645,0.6812714,38.364628,10.717004,0.408056,-1.368117,11.797633,14.904561,12.618723,53397,12.601626,9.248658,5.737425,-51.479618,-2.2443593,0
91084,2552.185929425973,11.918604,0.4545108,-0.7032585,77.61542,11.613469,5940.89565380519,0.08178447,-1.8064795,0.44093177,36.422825,6.2623177,0.7284626,0.63026124,7.44077,13.892728,17.45665,50479,7.9354196,5.8234334,11.542631,-40.268906,-7.180761,0
91085,2736.6995689266287,8.558308,0.43516865,-1.4112653,65.7317,-2.022327,5849.158537470953,0.061151374,-4.47717,0.4341258,28.118668,8.265626,0.32607996,-1.7260059,8.7772045,14.956485,14.567787,75503,6.0256886,1.6781769,6.0919275,-79.477905,-1.9836307,0
91086,3168.063214186224,10.292363,0.57640564,-3.9874935,59.74882,4.699638,6583.997858521737,0.0787822,-6.0140924,0.50485057,27.775095,1.2755044,0.7506429,-6.392504,5.771732,9.643432,13.319009,91193,12.9527,7.0794663,3.9289749,-113.41896,-2.4704168,0
91087,2489.2231586500343,7.4359555,0.4718159,-1.3980867,72.9829,0.98704165,6057.033572451421,0.106153965,0.09504354,0.41737786,30.854034,10.704185,0.558165,-3.759817,7.7656937,13.439953,15.189047,34303,11.897517,4.536416,10.343471,-116.33166,-6.075934,0
91088,2362.87712678656,11.715683,0.48229498,-3.9773824,83.48163,3.872067,5658.045104933191,0.07158419,-0.64694595,0.4930418,31.771555,11.519504,0.63155,2.3925676,6.973921,13.243607,17.414835,47967,13.581025,6.827951,10.508307,-89.09568,-1.4282343,0
91089,2911.5985809530075,8.158645,0.58076465,-3.0807555,64.66863,-2.163223,6228.524801515371,0.0864772,-2.5497992,0.62164474,31.454962,7.5963693,0.4014502,-5.522592,7.301283,15.347418,22.717813,68845,13.136861,5.089754,8.955702,-69.46819,-5.5841913,0
91092,2020.57757547065,-18.315607,0.4981122,-8.105387,113.26858,-3.256852,4173.588447363962,0.04444946,-11.10284,0.44216794,26.828001,-1.2772347,0.30559173,-16.999485,-0.466656,6.27553,-0.1370278,61515,0.4186673,1.2626811,5.6452084,-100.61532,-5.8378673,1
91093,1707.0302631301367,-10.422296,0.38109878,-6.29568,129.09528,-5.835107,3526.5415466450427,0.054310817,-11.648589,0.39491823,33.664864,-1.9289925,0.3336805,-13.40402,-2.170206,5.2684093,9.692061,53797,2.7780182,0.86066216,2.5584674,-124.1953,-5.48475,1
91098,1330.3634248950443,-9.604912,0.19295098,-3.519599,151.44171,9.845143,2574.9024004829107,0.019214245,-12.299717,0.36773998,32.540333,-7.826811,0.19689353,-8.618476,4.567126,-5.94276,-18.633862,42645,-3.1848505,0.5753596,-4.0172915,-238.30229,-4.9629498,1
91102,1569.4629057826194,-12.193866,0.21012823,-7.570466,142.1783,11.590053,3038.149818757262,0.026869861,-10.86833,0.20901309,28.029419,-3.8625135,0.12761094,-6.75854,-0.715517,-4.264842,-17.598066,49833,-0.78398794,2.2023466,-1.3578752,-197.7022,-8.970452,1
91130,838.884229051273,20.670366,0.22561006,-6.920514,204.55438,-8.959191,1581.5996139066126,0.021282565,-11.215421,0.21702938,2.8670852,-10.502753,0.31691688,1.512951,-3.8530512,3.454848,3.4280233,29839,-2.5083685,-3.0099268,-4.0911674,-223.3385,-1.4835767,1
91157,3145.108085228707,-3.7432852,0.37463316,-7.119499,62.934376,-6.3842525,6698.777670531565,0.06104291,-8.572538,0.301569,39.38222,5.92622,0.3520049,-4.53329,6.548752,12.787973,13.12449,80869,14.1253605,6.0287123,6.100359,-42.172367,-9.124856,0
91158,1265.9678623375469,4.99356,0.4849913,-2.0802515,143.57715,4.8514752,2866.9553115030453,0.061657965,-0.80410755,0.46392304,44.51058,1.4346246,0.38108215,1.3826779,2.7499669,3.199769,11.324735,25186,6.132139,2.5138142,4.782833,-183.31126,-2.1869495,0
91159,2089.8594122774834,1.8030418,0.25212768,-7.755717,92.378784,-2.3294916,4723.23233124275,0.07291185,-6.941941,0.37711847,39.440186,2.7674541,0.31169513,-3.132901,4.4403906,8.057883,12.180032,40027,7.3682904,4.535659,5.499889,-102.24516,-5.664259,0
91160,1410.1649694857226,-3.5547705,0.223732,-8.838289,133.52458,-3.839609,2313.9200374311195,0.030655568,-5.643018,0.24534646,16.661707,1.0826625,0.1578513,1.5037905,-0.5550983,11.234144,8.694242,59323,-3.104225,7.064255,3.1750457,-145.94594,-8.365669,1
91161,2312.5251643628194,-17.069893,0.16882606,-4.4323006,79.38109,-19.519075,4754.424666473318,0.040708993,-4.314321,0.14113618,27.653502,7.8130445,0.2317513,-14.21293,4.5829587,2.7539089,0.308615,61850,9.845607,5.332346,4.6067367,-121.62244,-8.792161,0
91162,2633.752750312026,-10.938026,0.21768285,-9.93072,60.278225,-13.301277,5697.350289413487,0.05606084,-10.925084,0.15580587,12.077607,-0.10476417,0.07691409,-12.999216,3.2680264,3.4514158,1.0878351,91344,-0.10959872,3.987386,1.4745122,16.100283,-10.42786,1
91163,1657.9185771505377,-3.4994116,0.27701136,-5.452599,119.50085,-0.79239887,3569.1909660026145,0.07426266,-6.1434073,0.43298307,26.634089,5.891371,0.2889089,-8.107074,6.554966,4.8076563,11.010778,33661,6.730294,1.9509468,6.918769,-42.34905,-5.9734974,0
91164,1613.0466534832858,-8.997107,0.2242303,-6.6914215,127.597015,-4.959619,2949.2244711608178,0.08677567,-7.8779306,0.1578795,18.317999,-0.2526358,0.1131512,-7.772271,-1.3497064,3.2249315,4.3252044,45619,0.52715033,2.114407,-0.2360113,-71.982796,-8.119782,1
91170,1971.6535165364487,8.571633,0.2530542,-7.5196333,107.7448,0.62751263,4026.850759918426,0.072720386,-7.445666,0.2275146,30.53896,1.3117907,0.18742609,-11.842078,2.4194584,5.9320083,13.174208,61011,5.5268817,5.100293,1.3312607,-60.572388,-4.986966,0
91177,1450.5218045765475,10.387632,0.19953272,-5.955128,135.67758,-2.4507036,2674.854158597986,0.030042207,-8.542344,0.1635286,22.335745,2.868121,0.18520012,-0.16692716,1.9105768,9.80043,5.8394866,48485,3.003861,2.1344283,-2.6769288,-178.61752,-4.444375,1
91178,1146.9955050857147,2.867726,0.30349737,-2.652179,143.39442,-5.4323015,2161.5139211136893,0.032626715,-0.40298685,0.14517045,33.819607,1.7505661,0.16479154,-4.763636,-0.7546556,9.590379,6.189268,34009,2.512306,-0.78673863,1.097374,-185.03226,-7.763924,1
91179,1773.2467325073549,0.29371393,0.18728992,-1.2217362,108.83582,-12.285999,3824.9290271289215,0.017231232,-10.269038,0.22025777,43.733932,-3.9716978,0.16548063,-6.610932,1.047778,19.006237,2.0080087,55813,8.622861,-0.942496,0.9300387,-186.42137,-8.972178,1
91181,1774.2201843455623,-3.315629,0.16718468,-0.46030557,103.0272,-1.0953398,3652.084541763341,0.023722354,-1.8396729,0.2912633,34.40684,9.787088,0.10429267,-0.08825825,11.485206,2.5884428,3.2155397,51169,-8.477103,-2.8316896,-3.6165981,-183.49747,-7.0018616,1
91182,841.1222967690828,6.99143,0.16441047,-1.5210265,161.5902,0.22914416,1246.6858618220708,0.018137926,-3.919739,0.13096832,24.233547,2.7323716,0.09648489,-4.726591,8.397368,-0.5549871,-2.5301967,27311,-2.4315896,11.540088,-3.6948416,-247.51054,7.231973,1
91183,1458.3773319202835,9.499732,0.20622465,1.4784248,125.5496,2.188589,2835.660983794055,0.034532376,-1.4774208,0.19520688,16.18769,12.528931,0.12599142,3.8578813,8.993434,11.710249,7.854029,42173,4.064213,-0.09666035,0.8119092,-235.92995,-2.8903873,1
91184,1604.1867229811403,-7.7510424,0.12596406,-3.3249223,124.42658,-14.043072,2864.6916112449167,0.040382102,-8.974186,0.11248789,16.229345,6.032872,0.16427664,-1.8823987,1.5287524,12.261117,8.818577,53395,8.414109,6.8976197,-1.9336121,-137.18184,-4.2163734,1
91185,1405.8142797867324,-20.206932,0.12930088,-4.502161,125.72282,-15.998199,2217.6363707881487,0.04860036,-7.59995,0.11865539,-6.4933343,2.6881588,0.07322227,-5.1917734,4.497655,4.4564075,-2.522373,44445,-1.5701883,0.860518,-6.2138915,-182.17784,-2.2064075,1
91186,1708.4050272127197,-14.224015,0.111478716,1.9848852,68.54763,-2.7632258,3338.155208383763,0.01599248,0.6259032,0.09943419,14.830486,13.905842,0.11314592,2.2025194,1.6898673,4.4154315,0.27781123,44585,6.449339,15.008783,0.32843277,-291.16214,2.4789047,1
91187,1817.295626619575,0.5582103,0.17138386,-6.8981185,112.21522,1.4306638,3637.034733400707,0.025541786,-11.859387,0.29001203,26.622786,-4.8711677,0.24294269,-14.665111,3.2356465,9.708395,-0.21308295,48383,3.382823,5.254606,-3.143845,-221.74736,-6.1624765,1
91205,1871.4790958231456,9.496013,0.36329883,-8.564386,112.49944,-4.4772205,4049.8825745903423,0.073040545,-2.0852563,0.43419352,40.422897,2.5316508,0.3575383,-7.3690524,2.4552994,9.183886,13.924367,46387,8.497333,1.1852565,6.556171,-50.8982,-5.8191934,0
91228,1642.651445994814,9.718082,0.2726692,-8.96072,121.53156,0.80458426,3423.8126558263943,0.03243322,-4.793607,0.3285976,-0.011953057,-3.2601306,0.2709174,-12.985957,-0.24234432,-2.1389256,21.800346,37519,4.307827,1.3245052,11.397305,-223.27005,-7.3141217,1
91238,1285.0017356047022,8.67832,0.41691065,-3.2438464,132.2079,-2.917458,2694.460882279967,0.038668323,-4.731403,0.32995793,39.885952,-3.9514182,0.3399853,-13.359711,0.87502563,-2.4677517,9.305004,27209,3.083998,5.0798507,3.2554045,-143.50659,-7.6209545,1
91306,2788.3978813403587,4.755697,0.44591695,-8.146629,58.928,-0.39361265,6048.007280035527,0.07614007,-6.9398103,0.434639,48.141953,6.7297754,0.44945827,-2.0282457,6.5737386,10.828264,16.197315,75373,8.107375,2.0708086,4.520342,-82.10733,-5.4305797,0
91309,2273.610277765292,-14.830991,0.54523414,-0.4039722,95.08205,-12.156956,4877.428717734919,0.12326604,-6.969886,0.3500201,21.14936,12.972349,0.31688726,0.39261544,7.657232,11.389006,14.803593,73793,15.224594,1.4905813,9.363358,-45.16058,-3.4603243,0
91312,3059.3151367822497,8.914035,0.5850562,-6.3974,60.85169,3.904517,6236.289168401433,0.097403325,-6.9858093,0.57830805,33.03648,6.5380397,0.5250718,-5.2527447,7.9337835,13.874915,16.542818,98137,12.098824,1.1746731,15.512408,-76.24676,-3.9682462,0
91315,1817.2682517362623,5.098386,0.5294803,-5.1380386,101.221924,-5.047483,3923.9884332942,0.078333355,-5.3360043,0.3603459,45.363537,0.4224906,0.6058791,-7.363907,3.3412788,1.8631768,5.930472,45571,4.4820566,3.1124701,2.8072047,-143.22551,-5.195449,0
91317,1866.66207204778,11.8913,0.49132767,-6.2094183,107.532845,0.21673596,4026.016786133569,0.08825633,-5.499075,0.5535595,23.135092,3.8029537,0.50804436,-3.4627912,0.63186127,6.571901,8.891536,38507,6.976897,3.169167,3.3351235,-165.55762,-6.8663554,0
91318,2425.624506675535,8.63559,0.63619775,-4.126407,57.48125,1.2451463,4412.546955938952,0.053630047,-3.924699,0.58775437,32.385445,1.265565,0.5529554,-2.8177414,2.7614944,5.2881064,4.2228365,97653,3.754819,2.7964196,3.7650394,-309.88794,-1.667436,0
91319,2288.9030800098603,10.681301,0.60474575,-6.503876,93.48739,3.4951792,4698.693139591793,0.09243478,-2.9020824,0.45288035,23.57474,8.385578,0.44659674,0.5763286,2.2993803,7.2170424,16.887873,63155,10.185973,5.090502,3.135605,-97.93284,-7.9549747,0
91329,1679.490950281421,7.5372167,0.22588995,-8.016861,124.10991,-2.6860466,3600.856950613623,0.075154625,-6.6127987,0.31504413,44.837162,-0.34395134,0.3565866,-4.7528706,5.009745,7.8839774,10.114742,45715,3.7576513,2.8286545,-0.16075332,-99.60819,-3.6672497,0
91349,2235.9604825013253,-11.613089,0.28460312,-8.2463045,95.471535,-1.3483428,4589.232641998693,0.023728697,-9.023939,0.369726,32.787853,-0.30926406,0.34362504,-5.7854533,-0.014247714,3.5111582,-1.3177352,77467,0.59497607,-5.711006,-0.38734064,-155.1936,-4.365369,1
91443,1251.829098160565,17.7024,0.33900565,-10.789008,118.68278,15.812606,2466.8007835158064,0.026919711,-11.723194,0.21533114,47.484943,-11.465601,0.17665285,-1.988302,-2.9945066,-7.9594316,-2.6438236,35297,-5.9193754,3.2327952,-3.7077866,-297.06046,-5.6611075,1
91455,1756.892277858645,-4.072756,0.2613957,-19.47708,118.45788,-1.7673049,3776.566887345081,0.03474172,-20.569998,0.3317138,41.18423,8.436641,0.4156346,-9.445878,-7.8202944,-1.4979479,11.005467,49051,-5.0892963,-5.0898037,6.832765,-138.01987,-4.89526,1
91458,1450.3993702141088,-4.6703396,0.32066724,-18.477825,130.97429,0.36663133,3139.5026528308967,0.033282097,-18.54414,0.35705584,44.58371,4.1083937,0.29475325,-5.621568,-6.101174,-2.2287543,13.510115,36393,-8.683054,-5.3663287,4.177435,-149.51108,-7.2204323,1
91459,1560.1068049554788,-3.1333504,0.24207301,-21.428833,134.48384,1.4446616,3255.1748167905207,0.027421173,-19.387508,0.27080065,42.49686,3.2354105,0.31786516,-8.02313,-12.399343,-7.8117633,10.955495,49441,-9.43258,-4.1529903,2.6985269,-170.66542,-3.4057477,1
91468,1775.466090256886,7.88808,0.32863522,-12.259409,125.09061,-4.423773,3732.007668020188,0.06927115,-7.90669,0.48484844,31.701479,1.4057988,0.30342284,-8.279397,2.310765,13.138151,7.534592,56459,3.5787756,6.158916,-2.791628,-116.88175,-2.85516,0
91471,2234.793508337113,1.5132848,0.17440018,-4.8283453,92.77989,-5.3164134,4772.51506069665,0.0871706,-2.271515,0.26072153,36.35664,8.19083,0.1966254,-11.896505,4.340859,10.739516,0.7045634,66609,3.8934197,4.206063,8.358599,-41.190735,-4.5349646,0
91619,1730.7276370314382,4.336287,0.36252794,-6.121082,73.50062,-2.3832276,4328.806667814675,0.09487593,-4.183456,0.17963867,28.496922,6.825484,0.457662,-7.4131947,8.471833,5.899751,9.619128,10857,0.6040007,9.893211,9.452255,-53.319393,1.1507003,0
91620,1556.338471940961,5.626173,0.3138682,1.1351842,86.29332,-1.0050321,3736.6946006910825,0.09168012,-2.0488644,0.3787438,27.171726,12.816741,0.34998527,-8.81891,11.832042,3.2173305,8.094712,8873,6.124194,10.378522,8.567005,-55.48197,0.388121,0
91621,1910.6522452761103,-0.37020797,0.39236984,-4.7761946,86.14954,-8.80895,4731.475210743852,0.107095055,0.99512714,0.33376658,25.630651,10.42596,0.3770437,-5.608903,7.9504213,11.843639,7.1428285,14233,13.195173,7.876476,14.688943,-15.328096,-2.5023286,0
91622,1917.512751316128,1.1601744,0.3169877,-5.4680133,95.941216,-3.052,4806.607909021592,0.12953925,-5.033526,0.35952502,20.202839,8.255883,0.34961239,-2.2189612,9.565727,6.634003,15.009237,15153,7.904707,7.7560077,11.263892,-5.1454606,-8.179442,0
91623,2446.2976823941235,0.14612506,0.25471017,-9.053725,74.63142,-6.8997264,5373.201358715385,0.097822435,-10.384079,0.3047698,25.165218,5.0529037,0.19441998,-8.559603,5.550965,-0.9708429,4.203383,54607,9.043406,3.553878,4.8804994,-23.459047,-6.1255827,0
