track_id,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12
148613,0.37389463,0.29579845,0.47031233,0.39403218,0.42557043,0.3441138,0.289114,0.33555114,0.33654103,0.50064623,0.46838176,0.47533128
121869,0.47100845,0.4196065,0.34711012,0.46409476,0.46709836,0.35475525,0.48836008,0.38898158,0.4249026,0.59719914,0.6269373,0.63518167
043020,0.1562651,0.13781705,0.17801267,0.382812,0.16554245,0.30505887,0.4242118,0.6672452,0.19638456,0.21445434,0.46321446,0.17873234
098624,0.4359219,0.3159968,0.3177566,0.3688048,0.57293767,0.42462948,0.39285013,0.44870847,0.4791089,0.5168559,0.47771442,0.5182959
130964,0.2507116,0.24362683,0.21906193,0.3227049,0.1261165,0.10465846,0.19553211,0.11808647,0.19410503,0.122159034,0.29147267,0.5147446
148607,0.4008946,0.30146542,0.37032136,0.36827,0.5585025,0.43673807,0.44644186,0.5375769,0.38562542,0.381467,0.35311532,0.45953748
090278,0.57862276,0.55566573,0.6320538,0.7141349,0.6267505,0.5941111,0.6275475,0.6459658,0.6231686,0.60567933,0.5956459,0.57710797
059078,0.9218967,0.26066092,0.093733594,0.09372205,0.16354446,0.2622638,0.1431066,0.11036144,0.09797623,0.11396329,0.11565782,0.3218463
046158,0.48358068,0.5798797,0.6251629,0.5957805,0.58235914,0.44538584,0.4576732,0.5109471,0.5627236,0.6394349,0.5294593,0.46307632
113165,0.5006102,0.2896855,0.33109143,0.3263061,0.34152365,0.37529403,0.5914078,0.40906584,0.2178397,0.20221987,0.26925367,0.57287526
115272,0.17081481,0.20438325,0.39483342,0.4730741,0.28262448,0.21543506,0.17884707,0.3700823,0.36354792,0.36978552,0.5258981,0.21743947
011766,0.6342178,0.3523751,0.3113835,0.36771387,0.34538224,0.4656327,0.26650545,0.31370518,0.36491793,0.3058595,0.3355807,0.388575
106568,0.44724962,0.28580183,0.296213,0.21061324,0.34333605,0.20704347,0.1420645,0.32993567,0.34369949,0.56990695,0.40178424,0.20027475
055124,0.57939416,0.50596565,0.49577242,0.43966648,0.37795937,0.37350005,0.41522586,0.5182165,0.3487976,0.36426544,0.42465782,0.5109848
113164,0.42229998,0.39381763,0.41667798,0.45310578,0.4858585,0.51348734,0.42805532,0.35514003,0.29329315,0.30331346,0.35253233,0.32935885
046159,0.37867156,0.47425058,0.45070487,0.31516787,0.27047658,0.31375706,0.33314615,0.47865987,0.51695347,0.53204995,0.4555988,0.35582778
012508,0.33830786,0.18720463,0.21596579,0.1671592,0.3834763,0.77322334,0.34943852,0.19101548,0.12858061,0.20548296,0.26214695,0.27693233
098625,0.4041765,0.3186436,0.4155412,0.44828525,0.45847055,0.3822921,0.36422324,0.43771422,0.3785691,0.4790388,0.43385908,0.42677853
148606,0.54596317,0.35810342,0.24654736,0.22921392,0.43056235,0.50303143,0.40605447,0.39372417,0.26419157,0.29251036,0.2418801,0.40393028
043021,0.408063,0.4472491,0.5298604,0.5871631,0.5413991,0.5111952,0.4796205,0.45711696,0.4382883,0.44274506,0.4176981,0.39574778
141144,0.21701588,0.290679,0.12892799,0.039982807,0.12894498,0.5437386,0.38204643,0.17383757,0.21039717,0.22800213,0.39279035,0.22306903
065780,0.4369774,0.3676484,0.39865527,0.38429335,0.41388527,0.40496486,0.40289798,0.4399876,0.5082209,0.5580856,0.3550699,0.35453498
032800,0.34930167,0.19285738,0.19035564,0.31632274,0.45926568,0.22073975,0.21566287,0.10871847,0.13392118,0.19993617,0.32301655,0.8327312
106569,0.36050898,0.26011658,0.47785926,0.44956994,0.17623754,0.2528975,0.26565474,0.48691696,0.23843516,0.3076689,0.52384275,0.32793665
111015,0.6988927,0.33522564,0.4777332,0.24527758,0.23382868,0.28020287,0.23255764,0.39421394,0.17314775,0.1442463,0.13000488,0.37525225
115273,0.4015094,0.38430953,0.3912306,0.36752954,0.47524607,0.4238394,0.35350025,0.42777646,0.5623059,0.5785795,0.3078311,0.35246804
011767,0.5258436,0.68106836,0.687323,0.64679366,0.5881096,0.5235627,0.49614874,0.5338662,0.63970095,0.62167907,0.58530235,0.52584964
067829,0.20319925,0.34189507,0.38071275,0.27722013,0.44151756,0.2998938,0.3461749,0.4522136,0.4146931,0.5325202,0.33583942,0.30692446
011773,0.47437942,0.48642787,0.5672125,0.63558364,0.5302658,0.5406098,0.5277062,0.48746762,0.57651985,0.5962264,0.6298535,0.5246545
115267,0.15355772,0.3299148,0.4571575,0.25441623,0.30023262,0.22582608,0.36130625,0.22791357,0.16268732,0.43710712,0.19803289,0.21431471
018031,0.35453704,0.4113767,0.4725476,0.21490334,0.24131025,0.19606535,0.35496825,0.50522923,0.29567334,0.27563658,0.26845917,0.42293525
109896,0.2244333,0.17819512,0.18915205,0.3406053,0.60438406,0.3095454,0.15861635,0.13423467,0.1940004,0.26952562,0.23774002,0.43448845
148612,0.3201022,0.29371256,0.3932404,0.29759538,0.39516073,0.36466926,0.46546888,0.7672218,0.37758917,0.33297202,0.36642414,0.33004716
026861,0.48043406,0.60294425,0.35093936,0.37259826,0.29205102,0.44706944,0.38053653,0.36973253,0.60300446,0.3453017,0.24080397,0.25121385
105712,0.33813947,0.20112306,0.1446996,0.11102968,0.25657147,0.56559,0.33342984,0.28583226,0.18115813,0.18372653,0.2075066,0.21573089
140266,0.5892492,0.6049826,0.6559934,0.508308,0.3049048,0.2623511,0.37442985,0.5935917,0.6265763,0.75380516,0.75488937,0.63740647
098619,0.31069204,0.23880401,0.27512223,0.33680317,0.47265744,0.36382467,0.46443868,0.37906674,0.38918045,0.5142093,0.44524643,0.55593747
110451,0.30703053,0.35940033,0.51083076,0.43555155,0.4887493,0.47980583,0.4162234,0.42742994,0.4810832,0.5351705,0.34245706,0.26971862
059723,0.1932787,0.20991276,0.33565053,0.12223862,0.10893761,0.076759614,0.22116873,0.30006045,0.14895698,0.4133483,0.22099145,0.43723798
055119,0.38931787,0.49526814,0.5839017,0.46492875,0.41168663,0.3399003,0.40740636,0.34350592,0.32849503,0.44024277,0.36028868,0.35543096
099261,0.41504988,0.33174583,0.3629168,0.30262142,0.5148937,0.291079,0.21103139,0.3164982,0.35013714,0.48101202,0.3039317,0.3555928
104356,0.48529917,0.2592903,0.1550725,0.14099559,0.33272427,0.41994646,0.21445079,0.34896812,0.19011928,0.27807188,0.19538552,0.22751379
094037,0.17008586,0.49486193,0.16450971,0.29298642,0.28849524,0.13666983,0.16612287,0.15925084,0.42078248,0.25225776,0.08200307,0.057203297
112252,0.17454456,0.118766814,0.11936631,0.33880886,0.3504985,0.20149921,0.3366351,0.17757614,0.14005385,0.17007105,0.16522807,0.35301432
038450,0.34767437,0.50402725,0.42467842,0.28881568,0.26404333,0.29311526,0.2846419,0.6186115,0.41984326,0.31824493,0.23638545,0.2913869
144941,0.5730073,0.45849246,0.2918672,0.2900877,0.2686647,0.46107414,0.318516,0.37599817,0.5642636,0.43040147,0.4536907,0.3679483
136469,0.34490177,0.24962823,0.22736599,0.24505618,0.32892033,0.59630615,0.57447946,0.5748266,0.5172566,0.42488393,0.5567011,0.4918145
118958,0.2884651,0.3063363,0.23148504,0.3711022,0.3473752,0.22282493,0.3517394,0.23819014,0.20464212,0.18235628,0.31808057,0.46605247
066538,0.5250618,0.45616215,0.38600066,0.4446061,0.48754248,0.6534241,0.39810267,0.31769353,0.4052775,0.40537244,0.60704863,0.59758985
071722,0.61045456,0.35484874,0.37475097,0.22302754,0.21058036,0.19350621,0.12823963,0.24982294,0.23099609,0.30408537,0.1873518,0.23006155
044799,0.51933473,0.46634233,0.42169052,0.562472,0.42800695,0.36771432,0.5031922,0.4571284,0.4642318,0.4800955,0.6262915,0.62702227
026652,0.47116536,0.4481337,0.51161146,0.434677,0.5154324,0.47278303,0.5526799,0.4436804,0.5614281,0.64497334,0.61425644,0.63701046
107850,0.42566198,0.34212086,0.5169151,0.42735147,0.5287021,0.3654295,0.31326392,0.36582413,0.354998,0.35724488,0.3394992,0.5348544
126646,0.25243917,0.22142921,0.29866523,0.39764097,0.650524,0.7405743,0.5852065,0.70804226,0.46679774,0.41681173,0.3186427,0.34732345
072565,0.40663713,0.15903978,0.11149864,0.072026476,0.22274615,0.5479846,0.21511747,0.23166423,0.14217564,0.2895243,0.16288607,0.14025666
000695,0.48554185,0.4420483,0.45269322,0.5102683,0.6077957,0.5073552,0.4136768,0.37886196,0.38784993,0.40069336,0.38524097,0.45354998
036333,0.64433485,0.3884263,0.26737925,0.2279095,0.3486128,0.26700732,0.3317367,0.48443523,0.4132868,0.5505493,0.42719826,0.5642929
139772,0.48744237,0.34767476,0.38164306,0.41926572,0.5817374,0.53949815,0.5324571,0.6400966,0.69957304,0.87284195,0.5579721,0.5239753
002096,0.010894238,0.009114981,0.07701153,0.49060807,0.9627903,0.4088218,0.050521962,0.020256467,0.018171022,0.011051656,0.012007534,0.028401647
131448,0.40558055,0.525563,0.59859234,0.49907473,0.5379863,0.47534698,0.42284238,0.44648534,0.51072866,0.5207581,0.5416823,0.4758967
122352,0.30175406,0.27270618,0.15620834,0.29209554,0.54696095,0.27833274,0.1913863,0.20798834,0.40911123,0.27462557,0.3237871,0.50106144
132141,0.16017279,0.14607374,0.17886066,0.17402914,0.16265346,0.3047123,0.31950015,0.20051248,0.18566638,0.25116456,0.46419874,0.2969428
093943,0.2883871,0.17384435,0.24523026,0.50755143,0.27920333,0.22853474,0.21420929,0.5410804,0.2487194,0.18451008,0.30760127,0.23085557
076071,0.3396999,0.20898765,0.2784552,0.6068468,0.26305896,0.16464865,0.17935257,0.31346336,0.635019,0.30049354,0.32503995,0.30420938
142129,0.27782238,0.25518283,0.30423552,0.18996643,0.4231993,0.2062457,0.3471991,0.2537662,0.16048017,0.30450982,0.108342506,0.07957952
122805,0.26879147,0.26616293,0.33003822,0.36041477,0.33761868,0.28079504,0.27142695,0.3805162,0.4389283,0.44243634,0.43406194,0.35880363
145646,0.18188946,0.15245162,0.32017666,0.2625716,0.7646509,0.24085422,0.22437054,0.2210746,0.15924211,0.2002118,0.18209988,0.27446848
143237,0.26442453,0.23144971,0.2688977,0.3510392,0.5269795,0.3066252,0.4589185,0.4178795,0.4042427,0.49380237,0.37090337,0.5295498
084768,0.54219365,0.41287962,0.36053866,0.38160536,0.34415787,0.4382157,0.4770149,0.6217156,0.63694954,0.51418436,0.4545254,0.5036727
073486,0.7520514,0.5218004,0.32988176,0.33631304,0.46231422,0.4194324,0.28830898,0.3228264,0.378636,0.3553269,0.38720715,0.58587736
054039,0.2361011,0.2207504,0.2140729,0.28754354,0.2629351,0.28813547,0.2967076,0.37263313,0.5342597,0.5291463,0.46516487,0.32197273
117666,0.31590292,0.41063386,0.6375214,0.42727706,0.34803507,0.3137947,0.27139655,0.22804949,0.26726207,0.40880707,0.28689763,0.20664056
052448,0.492053,0.41885325,0.5517064,0.44855157,0.40546787,0.50029933,0.34898514,0.41670495,0.34177133,0.43821925,0.42815328,0.36259928
110109,0.204538,0.24444202,0.2822666,0.26706293,0.54212004,0.28970838,0.3126457,0.34210312,0.240546,0.31498545,0.21174599,0.37901124
119893,0.52247775,0.3134818,0.18079782,0.1311505,0.12870774,0.41037706,0.23479174,0.20144115,0.15168583,0.1825505,0.22508289,0.31906024
108020,0.2367558,0.07357755,0.21025437,0.33008954,0.085449755,0.116234556,0.06723886,0.20846091,0.21451165,0.19400428,0.5669351,0.17146316
050539,0.4892191,0.3887493,0.2588224,0.3355957,0.7094669,0.560573,0.3702458,0.51442546,0.4477672,0.6611473,0.52933246,0.45510498
114409,0.25299352,0.34871176,0.2805883,0.6158744,0.7729532,0.35203677,0.50277364,0.34080112,0.5110241,0.6284858,0.4192113,0.6766768
028482,0.5153172,0.3812357,0.449429,0.32885078,0.43679774,0.6089764,0.3667706,0.32000336,0.3444333,0.6816184,0.4127132,0.30626464
049068,0.37936127,0.2644279,0.22246331,0.2875174,0.4335024,0.54063636,0.4638687,0.46702397,0.503689,0.5280748,0.43142995,0.39748755
085310,0.40707684,0.5723471,0.30241734,0.21761721,0.3080796,0.5483281,0.32759982,0.25240192,0.29473498,0.33087683,0.72951126,0.38702998
125818,0.523101,0.26819766,0.17023334,0.12767443,0.14444713,0.18181112,0.30179843,0.24001765,0.23199642,0.37530103,0.5141284,0.67262626
042129,0.4336469,0.22524439,0.38265297,0.17642546,0.23068309,0.17248671,0.19153737,0.37239003,0.23982641,0.31428286,0.20410474,0.32096142
075785,0.27379572,0.20581412,0.33927438,0.29827538,0.4222212,0.31686214,0.30990282,0.45919278,0.2934067,0.25337026,0.20948951,0.4009705
128482,0.3338121,0.4315872,0.3329587,0.35659713,0.45596394,0.4413708,0.6418444,0.42631498,0.37276456,0.31185526,0.23389733,0.35011348
012050,0.18805747,0.23245509,0.44805852,0.2917383,0.3094032,0.31668738,0.37520495,0.34570107,0.41341794,0.6432349,0.3445537,0.28466237
118569,0.3577821,0.41299838,0.4132339,0.41200116,0.4134666,0.4649934,0.31791562,0.30698964,0.39524496,0.40700054,0.48204565,0.38200933
092888,0.3556821,0.11082094,0.1535891,0.13682902,0.13048154,0.100385696,0.3299737,0.61165917,0.25290182,0.19787352,0.28244054,0.78675485
110653,0.2935939,0.3232034,0.5136763,0.39811197,0.4147836,0.4764295,0.44236925,0.52770853,0.4114891,0.3140942,0.29341918,0.22806062
075975,0.21829186,0.43375072,0.24440686,0.3511494,0.26212755,0.35992408,0.7204405,0.3799781,0.19829279,0.15213643,0.18286051,0.14525509
110647,0.19289239,0.24159016,0.57951725,0.29884556,0.22673416,0.2844477,0.28225952,0.26896286,0.2547858,0.6640833,0.31456175,0.19277002
116236,0.48393384,0.28973544,0.25864556,0.30003646,0.4573653,0.46878308,0.4691204,0.56538147,0.5663289,0.5449932,0.5025131,0.6566474
134929,0.28951997,0.2991823,0.56856453,0.2798317,0.30335072,0.38905632,0.48740014,0.5217452,0.4353074,0.6831074,0.3488275,0.2609588
144216,0.4444061,0.39933547,0.40238553,0.41765478,0.4296023,0.47148257,0.41850233,0.34146166,0.3576505,0.40696838,0.5309577,0.49160045
125824,0.58532304,0.38398576,0.24518323,0.262808,0.2134734,0.2506195,0.24216218,0.42666748,0.32863817,0.17864177,0.20649852,0.2795582
027799,0.3343386,0.3030949,0.34809476,0.38621926,0.39253873,0.46733195,0.35634065,0.31579378,0.397635,0.5896929,0.5638766,0.3808553
081638,0.7440977,0.3185143,0.08462837,0.095195904,0.21582343,0.60979766,0.27952757,0.10404388,0.12729272,0.35496375,0.1619647,0.22780314
140925,0.7762641,0.5682249,0.44758412,0.41847774,0.42621276,0.5788788,0.32380357,0.35033107,0.41421908,0.45814833,0.4932036,0.61958724
043586,0.21709745,0.22321017,0.37186968,0.20527667,0.2671365,0.2914006,0.18444793,0.24901187,0.1731153,0.3105925,0.20890273,0.17820652
121317,0.35599685,0.2747406,0.38021114,0.3746559,0.33741924,0.40505296,0.46092716,0.5120822,0.3600327,0.3767514,0.4639267,0.34093755
025603,0.49990493,0.4526561,0.6079509,0.4292081,0.4195637,0.38417664,0.26318136,0.24673374,0.31650183,0.501555,0.4239066,0.44501093
029039,0.5377482,0.53415895,0.37838575,0.32381076,0.3065422,0.37245247,0.31174746,0.35593045,0.45966297,0.41513848,0.5267857,0.41535473
103808,0.60135233,0.5389962,0.48250458,0.50844806,0.5915228,0.7553051,0.6357283,0.54583615,0.5094233,0.48868108,0.54243886,0.5096576
071252,0.4701101,0.45465976,0.39964038,0.45970705,0.3802085,0.37729463,0.39180192,0.3823986,0.49676335,0.6258609,0.66820097,0.54001355
124509,0.6547121,0.6667411,0.65402925,0.62087107,0.52414,0.5474621,0.52589744,0.44205305,0.42996696,0.5347855,0.61990947,0.58007026
125617,0.39137337,0.47335753,0.28759813,0.31370583,0.23517163,0.40899625,0.23057203,0.33476323,0.5052473,0.3976865,0.5701775,0.36250055
150288,0.42172506,0.3174716,0.35271242,0.3979646,0.46452627,0.49034497,0.48128113,0.5011328,0.54240227,0.58287,0.57282525,0.52333
075752,0.36566266,0.32844096,0.45241144,0.44405094,0.37719873,0.43464604,0.35163304,0.56964713,0.41318598,0.31318268,0.3870091,0.35082403
137213,0.30519685,0.3051896,0.38460955,0.34236678,0.5759199,0.38198182,0.2708881,0.2774901,0.22608173,0.2348198,0.2594605,0.36741707
129039,0.46749315,0.41323945,0.4496156,0.46231255,0.34749097,0.40607035,0.29979435,0.37075168,0.3219727,0.34045163,0.27727473,0.268639
064893,0.113789886,0.20902842,0.3757437,0.43380386,0.38512293,0.29781792,0.37166432,0.42301533,0.38359296,0.38752753,0.2933272,0.23448619
075746,0.4711536,0.45886844,0.38785022,0.40894228,0.35696644,0.3068829,0.3460172,0.44613165,0.42672485,0.4184693,0.4666115,0.47971112
071246,0.48252708,0.42802167,0.41057977,0.4299723,0.48620498,0.6018691,0.48567498,0.41699535,0.4951418,0.52084875,0.5691819,0.52245474
137561,0.79410607,0.7615205,0.6022497,0.3536737,0.31242383,0.29072148,0.28727576,0.33423072,0.4205274,0.44954655,0.4181619,0.5265768
128441,0.34901077,0.3168987,0.35785136,0.41683328,0.40789062,0.41288987,0.43544453,0.49228966,0.5753211,0.51532066,0.4821162,0.4945725
043592,0.3067438,0.32569024,0.46978235,0.29502246,0.37825218,0.55106246,0.39918518,0.39425313,0.20165345,0.16874917,0.19378303,0.3440491
147086,0.45770442,0.27002603,0.25548282,0.29807073,0.5652448,0.41784927,0.2997109,0.48419377,0.3027248,0.33888426,0.26422152,0.45371157
122622,0.45561975,0.23849896,0.33437276,0.16630353,0.20729263,0.21743356,0.29590088,0.53525454,0.27623865,0.24534914,0.19957235,0.47296923
085489,0.5201256,0.31485632,0.35542807,0.20678611,0.23898715,0.49311325,0.26368546,0.21906614,0.25948834,0.48592037,0.28874698,0.1758708
010684,0.30839857,0.523007,0.2688699,0.41483265,0.39821908,0.14003292,0.1445894,0.3993651,0.65512204,0.23408377,0.12552133,0.22474289
114390,0.4969671,0.5412252,0.60004014,0.6739974,0.7201897,0.69620746,0.6452004,0.6183514,0.5512669,0.5622137,0.58305067,0.5012735
149083,0.29664558,0.50040305,0.6144766,0.60090756,0.46748304,0.44872236,0.34348014,0.32182214,0.3611268,0.3845006,0.3971345,0.2683865
024521,0.24475521,0.26420787,0.31994787,0.25775826,0.24131154,0.20044209,0.29294446,0.3305739,0.25258106,0.2574067,0.24063227,0.2986749
128469,0.35847726,0.24000877,0.32624847,0.20942396,0.3624764,0.15316215,0.1411899,0.23340017,0.25170642,0.4469678,0.18947096,0.21952455
022150,0.15168847,0.17316923,0.23270814,0.26488593,0.17649199,0.17760885,0.19805384,0.25753206,0.15585378,0.22386466,0.16863021,0.11371065
116587,0.36081484,0.40455768,0.2398868,0.40380156,0.326843,0.25630817,0.36299738,0.26881185,0.47692078,0.37581542,0.31566992,0.31276003
108961,0.35608375,0.28584367,0.41812468,0.38421997,0.4942344,0.27591,0.25167468,0.47037828,0.43873152,0.4244375,0.2981654,0.3396395
110690,0.2415519,0.41088971,0.4859159,0.43175843,0.52038324,0.34905657,0.49390253,0.3078871,0.417803,0.47170693,0.2478451,0.28764424
081189,0.5447875,0.40439147,0.3756289,0.3540542,0.53153646,0.3925133,0.4755018,0.55274624,0.36266488,0.34202978,0.3246979,0.4578158
066074,0.43966886,0.48633882,0.42266506,0.48955515,0.63402987,0.53258497,0.56622905,0.511307,0.5949546,0.70603377,0.51424956,0.5361757
115930,0.30025914,0.37182498,0.2828369,0.21690802,0.34266308,0.23387228,0.20914407,0.15396221,0.28617272,0.54639447,0.3747002,0.3476491
071508,0.80116683,0.5175365,0.47954136,0.64205563,0.5756686,0.53531,0.5159598,0.5154442,0.43640178,0.36272484,0.3696011,0.6370669
036643,0.47289047,0.28684643,0.27141693,0.2475419,0.44484004,0.42111808,0.3022108,0.4049007,0.26008093,0.30157393,0.19973256,0.25571826
101951,0.35682133,0.48952523,0.38387343,0.41142148,0.5050004,0.33196288,0.34393156,0.36631355,0.47663313,0.459954,0.3706906,0.4075037
110684,0.3055927,0.30566928,0.48695412,0.37143663,0.4050318,0.50919545,0.46194702,0.4236039,0.35905743,0.28905168,0.2589726,0.34133184
100497,0.49125636,0.26644695,0.362955,0.6094405,0.3616208,0.41166747,0.3379043,0.51309264,0.4358818,0.40574914,0.54059994,0.3526485
033049,0.3439065,0.17725699,0.22218288,0.41813147,0.1460101,0.066335365,0.08418898,0.17045352,0.2283868,0.27679807,0.4556462,0.3152564
127996,0.17913589,0.053519093,0.09875617,0.30975702,0.818534,0.48109245,0.12678358,0.028832193,0.031725436,0.14805228,0.064927764,0.17204829
074302,0.3096697,0.501252,0.33625564,0.23367605,0.2924584,0.2784016,0.43815243,0.58971685,0.5526675,0.46709308,0.35091415,0.24666351
026322,0.67353,0.27065477,0.1995817,0.17926396,0.21113701,0.16722338,0.19576599,0.32842574,0.22370407,0.25913623,0.40122038,0.46443447
125159,0.65810174,0.5586353,0.49633855,0.47478122,0.5204771,0.506452,0.54301685,0.5220533,0.59998953,0.6351933,0.66095024,0.6955009
134054,0.46541116,0.3812406,0.5502885,0.4572931,0.3469333,0.48865741,0.3930239,0.5100873,0.44223848,0.59774077,0.60913527,0.4496775
114384,0.546468,0.43069303,0.45857567,0.56071144,0.763992,0.7908423,0.7150036,0.59821016,0.5787167,0.5445212,0.571206,0.5828496
047657,0.33470035,0.22385165,0.36941954,0.39329532,0.44522387,0.3610903,0.5947256,0.46424848,0.26376575,0.2166185,0.39670646,0.7276569
104008,0.17092451,0.33081996,0.15496422,0.23429571,0.14220926,0.35402283,0.6680432,0.3105074,0.14221792,0.08710876,0.13602471,0.22738364
113574,0.35101518,0.34113157,0.47992632,0.5138602,0.64566267,0.42442086,0.4041153,0.3121183,0.2591996,0.34760046,0.3497345,0.50890034
014569,0.5162373,0.31206912,0.40465426,0.3154997,0.24895273,0.21097663,0.26513192,0.5230208,0.24832118,0.28610417,0.2412922,0.35475814
098235,0.61443377,0.63877183,0.65810966,0.62224627,0.63251686,0.5864742,0.64301413,0.6408064,0.63021225,0.66856843,0.5788188,0.5720016
148216,0.26766044,0.18961291,0.19083966,0.19192268,0.32886463,0.22832695,0.21997717,0.37537664,0.3664587,0.5252657,0.32242328,0.2389545
098553,0.3519563,0.39897418,0.5329962,0.45349848,0.40205097,0.37926048,0.3883647,0.41626468,0.48387387,0.5798627,0.46119416,0.36681783
056028,0.41199717,0.24144998,0.4409979,0.205635,0.3710397,0.30828965,0.20192641,0.39543036,0.28506228,0.61211914,0.24477765,0.3230175
098547,0.21057084,0.19921567,0.15906082,0.31005692,0.68419844,0.2378167,0.13250238,0.22336611,0.37183723,0.19367445,0.24754061,0.42527705
131919,0.15008709,0.29961056,0.11671885,0.26386133,0.0957462,0.24674797,0.37630668,0.16993329,0.37255138,0.157315,0.3158075,0.088332035
091205,0.6682167,0.4604368,0.37936905,0.3575383,0.2555272,0.23352301,0.31427595,0.5622028,0.43419352,0.32281786,0.36329883,0.40960845
054159,0.6157293,0.6161979,0.47258657,0.32882378,0.27919346,0.32147327,0.34633917,0.45680803,0.4453886,0.55173826,0.38719767,0.42523533
109538,0.53346974,0.5204748,0.6296163,0.69817954,0.5444523,0.49775165,0.4122607,0.4615193,0.37987965,0.39853022,0.50014085,0.47204816
111377,0.30700743,0.3877623,0.5633948,0.45778123,0.32901633,0.32166258,0.465185,0.7556156,0.543461,0.42381284,0.33108586,0.32800415
079975,0.5056477,0.505986,0.48314992,0.47767687,0.4563526,0.44895604,0.43811446,0.4471659,0.4413573,0.43996465,0.44254494,0.4791678
141568,0.4138688,0.26652867,0.3302773,0.46731523,0.25035402,0.26708412,0.26662222,0.51679504,0.5132399,0.2624669,0.21730804,0.25258678
086037,0.52922785,0.61324406,0.7242346,0.6506266,0.54556215,0.47735757,0.544902,0.38063136,0.2818889,0.34336796,0.46223062,0.61025864
052500,0.34998426,0.3401299,0.1858053,0.19447431,0.2127762,0.47513202,0.2638581,0.13942868,0.26861346,0.24390191,0.23018326,0.23996308
124482,0.5354085,0.3146842,0.28924397,0.43207854,0.54421115,0.31050467,0.38606343,0.30209038,0.33058593,0.4531795,0.49539527,0.7074005
007529,0.4446622,0.23001994,0.39595726,0.41694558,0.39205924,0.25463438,0.24013332,0.45598984,0.33008257,0.30332923,0.35447982,0.6474911
145068,0.7593563,0.5418327,0.52313507,0.50957394,0.49959952,0.39835662,0.5261151,0.5942622,0.5271365,0.5269792,0.6033497,0.73925066
114541,0.3293103,0.23347361,0.2946051,0.3164795,0.2320974,0.26123106,0.19929488,0.26986444,0.2692721,0.28845596,0.3117858,0.23838536
038901,0.79328,0.8184721,0.82666487,0.8097932,0.81072783,0.8548144,0.85642374,0.8286257,0.86657506,0.8625336,0.8861794,0.82187736
109276,0.31660435,0.1275191,0.32174525,0.38651368,0.16062269,0.2465761,0.17723309,0.5404056,0.1926749,0.28865954,0.16574202,0.19427975
126295,0.32816496,0.27438477,0.27001995,0.47158638,0.56418,0.3374396,0.34752142,0.45332387,0.64535296,0.48044908,0.37930742,0.4356594
131925,0.12982474,0.115653746,0.18477806,0.36612627,0.8631605,0.5084745,0.2792074,0.19418326,0.33666188,0.61193687,0.26200303,0.3612513
064918,0.45859528,0.5503187,0.47371227,0.40022245,0.73178685,0.47606912,0.42791593,0.51174355,0.5334357,0.76451886,0.54643947,0.5443751
041568,0.24107152,0.14339244,0.20438322,0.33052126,0.3563784,0.25762823,0.4063664,0.29115233,0.27909845,0.38023865,0.30299115,0.4263459
084152,0.54464847,0.80695665,0.5265375,0.44386348,0.40992245,0.37990406,0.47169372,0.40272045,0.50719005,0.40076548,0.44665614,0.43543133
114233,0.5415078,0.1958242,0.29027954,0.16017371,0.12318085,0.22362459,0.10699792,0.17583634,0.10660728,0.27394387,0.10045691,0.16397618
068844,0.10937684,0.30169755,0.710726,0.31516066,0.2687314,0.17037587,0.31146222,0.17199512,0.15817228,0.30457467,0.15510562,0.12868899
122959,0.48709697,0.5249917,0.4117825,0.33179435,0.36254036,0.43519413,0.55732244,0.7355083,0.56919277,0.4519167,0.40903068,0.45894253
000534,0.19419225,0.1392255,0.26027706,0.47972268,0.22863422,0.18629156,0.17353058,0.2928331,0.3874677,0.3908894,0.50887007,0.27038267
014541,0.5587709,0.39196917,0.38363102,0.3296995,0.26873717,0.3787838,0.27175766,0.28632888,0.23125112,0.34125215,0.47372943,0.42739964
120196,0.35050982,0.35491514,0.32596567,0.3062151,0.32534143,0.38302156,0.44315952,0.4683993,0.3851012,0.34836534,0.33917835,0.34623915
121288,0.11574959,0.22591175,0.63584846,0.1714405,0.013785407,0.024822421,0.19403565,0.54609674,0.18535636,0.027103756,0.10600919,0.5036255
055290,0.26016143,0.13178076,0.35576043,0.18433878,0.62125117,0.21522826,0.12109929,0.23808299,0.16021957,0.4923647,0.16074847,0.20334516
056799,0.30041146,0.3816544,0.59942627,0.5169071,0.38893965,0.35798332,0.28141296,0.26232564,0.30272064,0.44845098,0.35028782,0.3304705
123474,0.29433542,0.3026591,0.41154563,0.30061668,0.37207973,0.3436362,0.5730362,0.24666347,0.2626279,0.5298409,0.42722443,0.50431764
040845,0.48923716,0.35750207,0.3435907,0.4079547,0.5671452,0.48386607,0.5296125,0.65369797,0.5604816,0.5198821,0.5000105,0.6199914
118384,0.18016367,0.36516568,0.35830003,0.30328223,0.4937438,0.328496,0.26671305,0.363123,0.39713413,0.40471822,0.2867059,0.22441685
072149,0.4508821,0.44760618,0.38423592,0.36777112,0.3697622,0.42519727,0.50368464,0.58322555,0.56279325,0.5159832,0.50582224,0.43800732
