track_id,tempo,rms_harmonic,rms_percussive,spectral_centroid,spectral_rolloff,zero_crossings,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,KMeans_umap_Labels
96697,172.265625,0.07665571,0.023176564,1027.741794447937,1929.028603538283,25659,0.18540156,0.28113768,0.24560991,0.19364294,0.28718123,0.2556845,0.31657377,0.19334666,0.27122316,0.31520748,0.19371222,0.23093048,-299.9307,144.57616,49.62078,24.32773,9.842508,0.015294759,-14.321024,1.0153589,-9.486118,-5.631266,-10.992366,-1.4473174,-2.636536,-2.1490154,-5.3960886,-2.8230193,-9.464094,-0.44099793,-0.07018627,-0.059124906,18
96698,95.703125,0.06611149,0.02018685,952.943929743984,1955.9604163136617,23411,0.25549802,0.14461696,0.15106714,0.2203838,0.40758252,0.33304,0.15221037,0.19118139,0.19546044,0.2619551,0.22293901,0.3354145,-307.78113,137.25215,52.753498,28.725649,16.949936,8.819185,-7.447433,7.0978694,-3.181402,-1.1678112,-7.225639,-1.9755528,-4.5178566,-5.56049,-6.985713,-1.5517311,-8.401823,-0.073361896,1.6134428,2.591529,0
96699,135.99917763157896,0.04401899,0.016864289,2033.0639461860656,4448.224354455122,47233,0.16416897,0.20944229,0.25700477,0.261003,0.18365137,0.19408347,0.2384785,0.2750939,0.1980146,0.3077496,0.25707167,0.15688476,-315.73563,81.65204,38.250828,20.799585,0.67172164,1.1045744,-15.845417,1.7922074,-7.2013717,0.26735485,-11.645845,-4.1351566,-11.416668,-7.535468,-8.676073,1.3200928,-3.2764382,2.877386,0.45560497,-0.49530762,4
96718,151.99908088235293,0.15096788,0.1235697,1701.6133194896552,3421.589338475203,51293,0.23435321,0.24482757,0.23644862,0.19754867,0.24296503,0.27571344,0.3686337,0.34987953,0.5042088,0.5714031,0.3325477,0.30537584,-100.1881,116.624115,-5.1538115,35.03949,17.981277,28.973349,7.8928947,5.8934784,0.98841524,6.1177216,-7.888012,7.9730988,-4.92743,8.978033,-11.850266,6.105839,-2.0971901,3.4670038,-7.658895,3.9768043,32
96726,135.99917763157896,0.051760532,0.007220242,788.59144132112,1266.9229355272075,18709,0.42473236,0.22383378,0.09530404,0.20667854,0.18275642,0.28940922,0.18826252,0.19085433,0.4118083,0.34104705,0.32494617,0.3382965,-365.6298,141.32394,43.476707,35.37293,22.341772,17.455097,7.5123963,2.2578185,-8.311869,-0.97477615,-4.0964856,-3.240549,-7.794983,-14.94852,-16.61613,-9.990699,-6.5231,-8.596248,-4.381295,-5.942016,23
96728,135.99917763157896,0.05974219,0.0057958323,892.3173004305463,1384.8968671330365,20153,0.2472441,0.30420431,0.71053714,0.27773362,0.037982564,0.029247884,0.05976025,0.09848973,0.17203312,0.36532632,0.35082915,0.28215942,-346.31372,129.53421,34.03556,40.847984,20.921513,12.437284,-2.2030733,0.33200583,-8.0299835,-9.792569,-13.054108,-3.6910117,-7.4765944,-12.846151,-12.450406,-16.793602,-13.4197445,-8.735039,-7.474871,-5.6164794,37
96729,143.5546875,0.06905895,0.008360057,835.7329973612024,1262.2610220698589,19671,0.47605407,0.37277007,0.61070234,0.24180602,0.05703905,0.056747224,0.07489681,0.12337544,0.1588031,0.33336562,0.19005807,0.18096961,-322.78024,136.33228,32.976154,39.702694,14.77443,7.522141,-1.4813604,-2.7737386,-15.148944,-6.153405,-10.382005,-6.8650484,-8.220784,-9.587754,-12.106881,-17.406456,-9.919517,-9.080393,-11.145507,-7.808866,37
96730,143.5546875,0.05699153,0.007991852,784.3298805040058,1210.387852651772,19227,0.29255837,0.28184748,0.49442378,0.28515366,0.17332187,0.18345621,0.108430244,0.103268586,0.11110948,0.3097655,0.4878671,0.2589472,-354.9042,149.30592,30.54619,35.487087,15.128165,13.433924,1.5749798,3.9475183,-11.570269,-5.930241,-11.277199,-3.6426523,-10.379757,-19.32309,-19.910725,-16.589146,-11.584459,-10.731789,-10.213978,-10.47611,37
96731,151.99908088235293,0.07017085,0.010159671,994.5523167818936,1773.71642075116,21323,0.22832496,0.29589456,0.56728697,0.26181316,0.10074966,0.10155154,0.19666523,0.51954746,0.29980528,0.14462572,0.13990456,0.14496815,-298.1472,135.86555,27.979046,40.53451,16.590849,13.027985,0.5560751,3.388813,-10.064053,-5.5471163,-10.3631935,-6.7731113,-10.948924,-10.068157,-15.575134,-12.998734,-6.5805054,-8.939447,-6.907083,-0.8798523,37
96738,123.046875,0.13650724,0.035717763,2009.3052259485016,3808.282910383182,63613,0.331012,0.1632587,0.17533676,0.14372931,0.20297801,0.19676365,0.25020856,0.19548826,0.17876147,0.31734014,0.35132468,0.49179527,-191.46619,93.390175,-15.933965,-2.196696,-13.838046,-26.249292,-5.55306,-13.4355545,-24.826357,6.5742393,-22.603848,6.6147184,-6.9602513,7.105284,16.352297,7.1246567,-2.1095428,4.89614,-3.2236586,11.743561,35
96742,135.99917763157896,0.19453956,0.040425807,1705.3011666319408,3026.1155770417795,58071,0.40630767,0.27770042,0.47297296,0.27833655,0.13981311,0.1167232,0.1611119,0.37814972,0.24433678,0.122611605,0.1374438,0.24852753,-138.1558,114.79316,-26.768839,-10.131974,-24.321466,-19.161257,3.810657,-23.456772,-35.90671,14.517638,-20.976171,3.124248,-12.591742,-2.310776,1.445509,-7.434957,-5.8317423,-1.4615631,-6.9200163,-2.3606236,14
96743,129.19921875,0.22591612,0.021864034,1573.0774938049294,2940.875116491576,43337,0.10475058,0.24543096,0.18720284,0.10175731,0.09880939,0.22912984,0.5131123,0.21844716,0.27196825,0.17157204,0.16544957,0.179137,-170.28421,94.16894,-11.348458,19.742487,-5.5123663,-25.894907,-20.99906,-10.998192,-25.204666,-2.8355923,-17.782766,2.8822849,-12.669174,-4.093153,1.6475525,3.5186992,3.4545674,18.204863,3.2548776,8.929009,14
96759,103.359375,0.12595561,0.06698005,1712.1929124918497,3393.86281110923,53849,0.36313266,0.37405783,0.34534267,0.49590364,0.6779627,0.4925795,0.4612011,0.400811,0.48462948,0.5002417,0.37969452,0.41888994,-75.28592,125.28935,-28.448935,33.788506,7.1251783,12.264674,-3.0298793,12.263754,-11.878408,10.731501,-8.729814,5.064261,-3.2449872,2.4409955,-9.707809,2.834924,-17.719412,-0.04063482,-2.8600745,-1.407081,1
96898,112.34714673913044,0.18364863,0.0821813,1702.002814066473,3654.389727863575,36303,0.23443228,0.25808212,0.29401237,0.2702283,0.29663756,0.35460344,0.5563333,0.7384773,0.64228714,0.5195644,0.3119152,0.24818625,-145.35072,108.20667,7.723076,22.552307,2.491714,10.052915,17.981827,14.916928,8.404564,10.334275,2.8037682,9.495956,2.9452558,6.899653,-2.9720092,0.15197395,-2.7192492,0.5499305,-3.4374878,-0.33754805,3
96900,117.45383522727272,0.5230003,0.21869254,2444.329411698261,5288.661436144462,57989,0.27362564,0.2927845,0.36854053,0.35945603,0.435322,0.53500736,0.66975814,0.8366172,0.7218688,0.5959185,0.38879985,0.30159795,92.14387,88.2187,-14.573316,27.96006,-0.06179961,18.509638,3.355492,13.083535,-7.815736,12.297353,5.094225,14.272245,-10.848407,10.261032,0.7730921,6.4482565,-11.274498,3.3441346,-9.794091,0.30892304,22
96901,107.666015625,0.34434223,0.20713735,3169.925937810972,5875.053423490754,146123,0.7995227,0.47317436,0.34817126,0.30802023,0.32104042,0.36275634,0.30891785,0.270692,0.29084212,0.3398087,0.42629942,0.80949336,69.18787,54.085785,-18.421122,40.061806,-11.881384,22.362684,12.9383745,6.0262055,2.991916,21.473486,-7.01994,24.42787,-6.8142967,14.592352,3.3304799,8.925077,-10.155706,7.463537,-11.552955,4.221165,5
96902,161.4990234375,0.24294673,0.13958235,2057.897517409917,4508.608081224623,43092,0.47818443,0.45397636,0.49829498,0.63718796,0.6279438,0.70083845,0.58197284,0.5856936,0.5423383,0.5137229,0.4712751,0.442227,-131.99968,78.78206,-1.8338494,28.403156,1.1963965,13.719883,9.020074,11.067555,1.5653797,11.889885,3.4831522,7.329211,0.049394835,5.612977,-2.6685784,4.154197,-0.7734167,6.5134544,-3.1986794,6.032384,12
96935,129.19921875,0.25341222,0.07479054,2494.39568718132,5262.966703833027,64919,0.47418997,0.3509504,0.38103545,0.46062472,0.4409252,0.5429338,0.5202855,0.6155047,0.6140761,0.5762179,0.54180735,0.4974824,-8.78397,78.22317,-4.1885757,66.72602,-12.703874,24.192646,-0.9580288,18.601397,10.898378,11.863325,-3.2910225,6.595474,-4.949399,13.02256,-6.5637517,3.7583065,-6.739472,9.739046,-3.3697877,5.128681,30
96936,103.359375,0.16694959,0.090596735,2255.465157853708,4797.826165067051,70929,0.39710426,0.40920502,0.3865861,0.3497552,0.59249514,0.55185866,0.4305357,0.37567583,0.38866064,0.5527217,0.36356568,0.36110324,-9.156545,100.724556,-19.955063,33.900932,-13.071752,14.022637,-8.286073,8.891541,2.0063343,6.364215,-6.2191277,7.6286316,-5.903301,8.229597,-12.111364,2.8014374,-11.083383,2.6332405,-5.704013,5.2935348,21
96944,86.1328125,0.16031747,0.05278512,2349.530379778012,5402.031832457881,56513,0.35992512,0.30068567,0.4738066,0.28614792,0.23755528,0.28536764,0.22685055,0.27228135,0.2876564,0.53987163,0.26617235,0.21712129,-90.48163,92.66437,18.505695,27.60316,7.6686516,4.4427643,-14.3963375,4.748084,-10.571085,11.225924,-3.451339,3.7916079,-10.046277,7.991496,-3.4407547,7.8640203,-7.3911643,7.02494,-5.9479866,-0.721844,9
96945,112.34714673913044,0.2295146,0.0878262,2873.590683543593,7304.267657551075,57927,0.29329073,0.2550346,0.42058003,0.24496266,0.081181616,0.07533887,0.18923825,0.37799168,0.2572064,0.33174753,0.2591132,0.30589834,-51.635155,82.94578,34.545822,16.640093,8.507732,10.86588,9.439474,6.193598,6.8657055,7.1175613,-7.528096,5.2797627,-10.957063,8.813612,-11.935176,5.9805403,-13.387697,5.338849,-6.5557966,6.1912007,1
96946,112.34714673913044,0.16612297,0.071254335,2423.644285073076,5160.888312566567,67017,0.38815102,0.3166636,0.39469305,0.28783327,0.57610106,0.32033727,0.3185818,0.48309836,0.3921219,0.4667634,0.27042124,0.2504618,-59.620026,92.30542,2.1116188,25.979809,2.3254693,-6.458157,-17.800426,11.887606,0.16895789,14.626948,-0.3699558,12.186178,-3.8673835,6.649392,-8.124625,7.0002966,-8.612829,6.1197333,-2.829888,1.3305225,1
97037,129.19921875,0.22798802,0.09781054,2431.165848930723,5048.961580988979,51492,0.6066474,0.37644914,0.34790477,0.31452262,0.4860143,0.41206688,0.40777192,0.54477245,0.5874528,0.7282707,0.58392733,0.5524998,-67.187935,82.95838,5.7902756,36.481915,-9.91695,10.188656,0.3540366,1.173945,-1.4385021,8.195276,-5.9333763,17.568216,-0.55212116,12.75899,6.6704907,13.334548,-0.121244706,9.939114,-2.7034976,9.344036,12
97041,112.34714673913044,0.22415765,0.12278,2215.4162920217977,4762.160298995795,55165,0.57333,0.56204623,0.52444375,0.502934,0.443025,0.40472394,0.3480974,0.34892717,0.31606376,0.34062535,0.47183377,0.51797986,-27.521746,98.04598,-9.013492,21.13397,15.448098,18.84713,-10.224529,18.372644,-0.7358154,14.678174,1.0625589,18.830072,-0.33702722,9.783593,1.0359026,2.4778306,-3.0913203,4.8942413,-7.2712607,4.5685816,8
97043,95.703125,0.26557854,0.14510174,2872.6848861665926,6402.847155506815,76011,0.5236869,0.4524338,0.5056403,0.43516377,0.5384074,0.43993852,0.36147803,0.41183734,0.44397408,0.5714135,0.44732696,0.4795335,29.064596,73.830025,2.7047427,27.719341,-0.07354944,9.971892,-9.479321,20.096859,-3.7198668,13.881234,-3.3473618,11.908721,-2.8373187,13.463635,-2.7509725,7.2718105,-7.1734257,9.740263,-2.6918542,5.914602,30
97211,151.99908088235293,0.054831523,0.019970251,1197.8583823356876,2262.5208398891364,37535,0.26207888,0.21490708,0.3952757,0.206593,0.21413721,0.1938483,0.4124017,0.71726316,0.33655342,0.25793347,0.19027112,0.34739575,-265.2527,145.48238,6.996289,43.339146,11.144091,-2.7161202,1.5490029,8.953935,-7.3367558,0.08184786,-3.1944683,-1.6329237,-8.591802,-0.7447101,-3.5774968,-2.3198028,-7.7183614,2.836056,-2.7803342,-3.4123127,18
97215,129.19921875,0.07670614,0.016450131,1374.1190464430483,2669.7591334650524,38475,0.34437945,0.16582657,0.24796188,0.174925,0.26010004,0.30314285,0.3434898,0.5189326,0.3038298,0.25706422,0.20722203,0.27080876,-249.62077,119.165,2.490423,37.783188,9.141044,3.214896,3.03425,4.956665,-18.480885,-3.1146765,-7.55007,-2.8899705,-8.431821,-0.7759964,-7.0871973,-9.339019,-8.959829,0.9602486,-4.777245,0.46677053,25
97216,103.359375,0.080977984,0.025199305,1529.5559986875098,2997.678341611079,49201,0.35451606,0.28523993,0.22624935,0.21716948,0.30884823,0.2608565,0.34892952,0.27468103,0.28650576,0.3531223,0.19203211,0.30544254,-205.78831,128.9841,-13.061152,36.84443,6.510142,-11.609969,-6.2596197,-2.2033565,-16.649204,0.06492833,-11.432743,-0.24401394,-10.95018,-8.706268,-5.228554,-7.4299355,-14.517635,4.791217,-4.922645,-2.6421707,35
97279,117.45383522727272,0.07145546,0.0057350816,1152.1895670986507,2180.8914858273624,44175,0.31002286,0.5671603,0.28043005,0.20200081,0.0935863,0.27546346,0.065799646,0.17043655,0.5315414,0.17150347,0.08524103,0.0818866,-286.0623,152.61736,7.1993055,32.46652,5.677254,17.159079,4.079285,-5.7847424,-12.097869,0.67703134,-8.263293,-0.5905809,-9.617749,-5.659643,-9.575636,4.18316,4.0341735,6.8368087,4.7921457,4.297749,18
97283,123.046875,0.04101686,0.006108004,1165.4513504328377,2243.806468156952,35505,0.38005742,0.42198378,0.17747295,0.24442708,0.24677934,0.5960229,0.2176752,0.24897826,0.5099233,0.17118526,0.11753682,0.11831372,-285.15762,144.15683,-2.4499059,41.730705,7.1130013,15.606558,-2.3695443,-6.1652684,-14.123776,-9.269766,-12.763135,-2.234679,-13.626551,-6.7447104,-8.914656,2.5148988,-4.8696585,4.918542,3.9158862,4.877098,18
97285,117.45383522727272,0.04717016,0.007263679,1633.0750004762265,2985.209162894558,58315,0.13372268,0.22840121,0.077711426,0.12372911,0.4182965,0.15411885,0.25270125,0.08840332,0.20654558,0.4993314,0.18857466,0.41286963,-232.31335,126.31809,-29.190647,18.617716,-15.121666,-0.97504014,-7.5295315,-5.4845333,-14.314247,2.5555444,-19.101376,-3.0183485,-16.26562,1.2960203,-1.4907281,8.002187,-5.174043,-2.7929246,-13.944989,-5.5502715,35
97286,99.38401442307692,0.20783202,0.1614616,2540.667137268594,5332.656952399942,76771,0.5127214,0.49987358,0.48576272,0.43415242,0.39827567,0.45622241,0.4534047,0.5267987,0.6366731,0.55308664,0.60369956,0.5606213,32.531574,82.70314,-15.281978,28.372444,-7.508806,21.019135,3.38523,12.969428,-0.5787961,6.5801535,-5.953269,11.940559,-2.353924,4.7631207,-8.1763525,7.902416,-8.509805,5.445569,-4.087059,5.191013,22
97373,69.83741554054055,0.034825116,0.047585826,2173.879069999907,4551.42027059329,57581,0.30036107,0.2857935,0.18380928,0.21335082,0.18968941,0.34397364,0.2666532,0.2683187,0.44465023,0.25109658,0.17079556,0.1841579,-255.29135,90.26058,-10.81645,5.734851,3.0207558,-5.7990656,-9.508817,0.9704369,-4.253346,-7.772643,-15.193365,-3.0626569,-5.0325546,-0.9987183,-10.851471,-2.346025,-7.7405643,0.47480935,-2.2486105,5.12308,25
97374,99.38401442307692,0.19523115,0.11364865,3299.4497681005687,6327.859489978699,101711,0.19258311,0.37523708,0.29993954,0.22730544,0.35629967,0.23322496,0.22237453,0.1701095,0.3258606,0.6284321,0.29811072,0.1528827,-8.990437,49.488186,-9.569798,25.671762,-13.1932335,13.750975,-9.227951,3.7769818,-14.016554,-0.058021124,-11.053292,0.12783225,-10.745007,5.512451,-10.692001,3.9765134,-8.072661,4.1403093,-8.708591,4.1354775,16
97393,117.45383522727272,0.072248854,0.044301122,1745.521360024439,3417.0491284312066,57047,0.3426392,0.22104414,0.30223808,0.2844778,0.4753539,0.31643906,0.35045776,0.56352365,0.40300554,0.49108446,0.31614405,0.3355067,-140.64507,118.89764,-30.919676,7.5562005,-35.206303,-3.7796748,-30.596134,-2.6330545,-13.152542,1.3677671,-17.500679,-1.3802209,-8.571773,1.3586314,-8.137662,0.3691848,-7.338862,0.55154943,-7.07716,-0.81313133,36
97404,129.19921875,0.06497917,0.024293818,1854.225627244463,3860.821717299884,64703,0.19826081,0.28772253,0.42362297,0.25379807,0.5035209,0.26066193,0.6072791,0.5121677,0.21367118,0.24228115,0.23030746,0.29620397,-163.3892,135.10616,-39.393623,26.249275,-12.698071,8.214616,-10.430127,5.9881263,-5.784677,4.8500185,-7.085451,1.6823,-8.897685,-1.5993837,-9.665399,-2.084005,-4.637743,6.5608835,3.9307606,11.103021,9
97406,123.046875,0.32093757,0.04659954,1404.9206769296095,3030.3021254417604,63171,0.29669845,0.36093828,0.37522632,0.45942837,0.93265784,0.36568964,0.14860697,0.08013592,0.078550406,0.07111606,0.11932587,0.2318106,-103.112465,137.98105,18.124489,39.73302,-16.022394,13.306306,-1.38672,10.447807,-2.6632857,8.43234,4.7776647,20.194754,-3.4221125,-0.28315377,-6.416893,3.1100347,8.937436,4.454845,-23.774006,-10.766039,15
97407,117.45383522727272,0.13828568,0.060101286,828.5759602488826,1529.0575755833656,21275,0.542341,0.70693123,0.70626193,0.5180152,0.32843953,0.20182979,0.2078192,0.18182148,0.2008553,0.24335419,0.2671124,0.36695793,-195.07828,168.4638,-3.751426,20.359333,14.744786,11.649699,5.319898,-10.195863,-5.03934,6.8065467,-1.5401407,9.308922,7.794608,6.593293,1.8384621,-1.2928774,-6.176697,1.231724,0.3463113,4.4435515,26
97424,103.359375,0.08394924,0.06515295,2274.857770786356,5486.60353375145,50251,0.33502084,0.3357509,0.48558125,0.46767294,0.62807506,0.37754878,0.39441434,0.40033838,0.23961388,0.37177464,0.3448598,0.43679237,-147.19496,81.98835,36.106644,46.904026,4.703783,16.16176,-4.635996,9.362683,-3.5270605,9.367967,-4.9068465,4.5792513,-8.56473,3.490803,-4.970049,8.491963,-2.5422597,7.672218,-5.689935,1.0408548,19
97540,129.19921875,0.14379789,0.030251488,1337.2981510595314,2733.6259810941124,26275,0.15587473,0.11238328,0.31387278,0.1719865,0.27554995,0.22202285,0.39890808,0.17587985,0.13793595,0.4704174,0.3363641,0.36156657,-155.27316,131.64334,17.448914,26.666878,14.494927,4.8311586,-12.144867,-0.99687743,-11.768519,-2.041808,-13.820506,-2.3716605,-12.558038,3.2347875,-11.8167925,4.181224,-9.941453,1.4687463,-8.067009,3.6307778,25
97542,129.19921875,0.10153631,0.042590372,1675.5412845945657,3105.4681826708947,63207,0.27858028,0.35596627,0.2778217,0.29701513,0.65409356,0.29474536,0.33426037,0.39424974,0.33370578,0.4956799,0.3423952,0.50910485,-115.13559,138.05476,-42.979004,8.0341015,-10.3260355,-5.1747675,-18.192541,0.96125484,-12.343178,3.4489634,-14.690819,-0.17514735,-5.011634,-1.3406849,-7.016398,2.1372216,-4.676278,-0.60099334,-3.4023445,1.5118644,15
97544,112.34714673913044,0.15814157,0.06062355,1527.7809365506844,3421.9445545483154,29333,0.51985615,0.34037837,0.38341704,0.31457713,0.32873777,0.30461326,0.46068394,0.39142063,0.3491651,0.41841108,0.5230083,0.6541317,-146.22842,130.565,34.926357,24.731823,0.63098454,13.755609,-5.2553186,11.504773,-4.020606,4.3716426,-1.4507283,6.642894,-4.786803,1.8524561,-6.4397874,0.6981046,-5.400321,1.8579191,-6.479664,0.69446206,32
97545,75.99954044117646,0.14246146,0.029090175,687.1423468518682,1060.1313827762472,16791,0.10771211,0.13691328,0.48318914,0.3154173,0.18815392,0.1879729,0.1501985,0.21486862,0.3174042,0.80648756,0.49450883,0.09947728,-267.62076,178.34709,35.200565,27.120913,4.887474,11.129348,0.22267108,0.94021153,0.21983239,-0.8997162,-3.5103152,-3.234036,-5.4455166,-2.1192136,-6.1131263,-6.8872657,-8.381504,-5.227565,-5.670698,-3.9326293,0
97547,129.19921875,0.19016808,0.112282574,2917.7857865343176,6119.693028567285,98921,0.45154142,0.46146384,0.50172955,0.3549533,0.33261225,0.30743572,0.316762,0.46676105,0.44754872,0.46051696,0.35199443,0.35952732,0.34077576,67.21924,-15.993722,28.426418,8.081979,23.903217,-17.238974,3.407228,-8.232931,9.114991,-3.0139384,19.643032,-0.6555507,13.341001,-1.6288348,3.7611961,-2.3073943,5.9239087,-2.636536,10.940646,5
97548,103.359375,0.16244397,0.13106924,3480.588050035676,6750.117096727343,128769,0.34420848,0.3569182,0.35020706,0.32620847,0.2670798,0.3173448,0.49468625,0.40741095,0.38527298,0.545562,0.35497975,0.327936,-11.244866,37.767246,-4.440136,35.469616,-8.3449135,19.06017,-4.887689,6.762672,-12.073052,8.652645,-9.410633,7.7173567,2.3887632,18.354477,1.2362474,12.822784,0.26196298,13.574107,-0.46738005,9.401907,5
97568,143.5546875,0.18626164,0.07637799,1529.7896453558335,3161.167479335847,36561,0.52755976,0.43973136,0.4582563,0.31185782,0.31446737,0.2954751,0.33633244,0.41758364,0.5019205,0.51838386,0.52608913,0.5646567,-165.88995,115.471375,9.219443,48.39651,21.463621,15.599005,2.187919,16.165905,-8.436079,13.306351,-2.6787195,4.374775,4.820457,7.7224374,-3.0765285,0.583979,-1.4910961,0.31710243,-1.6226866,2.4461114,6
97569,135.99917763157896,0.0717259,0.08279987,1890.021704588872,4038.910020847453,50057,0.42964068,0.42005903,0.47015193,0.3305565,0.3731063,0.6207861,0.4198469,0.35080355,0.4195409,0.45868817,0.3502074,0.3256088,-136.47705,109.65864,21.160864,45.658077,5.276181,7.4589934,-7.249498,8.316032,-10.892057,6.208124,-5.8060656,-1.3746674,-4.645877,6.432857,-5.9510245,7.9562,-4.6026115,2.894554,-8.188012,-0.10889877,38
97570,123.046875,0.10156798,0.08529479,1480.3645751489576,3151.286702410922,34759,0.31376106,0.3425179,0.35013533,0.4206402,0.53704524,0.44245592,0.3758954,0.40077144,0.6557957,0.64141613,0.44702825,0.3599445,-143.08203,132.41245,4.1329446,36.120964,3.343372,14.0878105,-0.5981052,12.656746,-5.160865,8.538971,-1.6219013,5.660092,-3.1278129,-0.0392743,-3.3156066,4.8267565,-1.2191037,6.215473,-2.3698637,-0.82261926,6
97585,129.19921875,0.2286676,0.041588232,1110.1133555433698,1995.1988828911697,29639,0.16948311,0.2488153,0.17077307,0.20110507,0.40452987,0.1702014,0.14417256,0.14797027,0.35210884,0.44532725,0.21052617,0.25244418,-189.23311,130.9977,13.559801,27.647541,11.830983,15.498096,2.2014759,-2.7388911,-13.335819,-1.5458882,-18.432194,-17.093813,-13.960994,-8.470207,-6.83798,-8.602636,-13.628835,-4.7068324,-16.041367,-5.498687,31
97586,117.45383522727272,0.21121264,0.065543264,1720.3026582784544,3408.582817484774,54485,0.50646305,0.2872568,0.35724396,0.28872335,0.20650913,0.3466526,0.25151512,0.45106006,0.22689016,0.28918266,0.339608,0.263352,-53.540096,126.53688,-21.356611,28.287853,-2.937857,4.3261294,-9.365606,3.0501373,-15.963188,-1.5521458,-11.758557,-5.2654233,-8.606435,-2.936932,-13.658878,-5.3492475,-9.594824,-1.5222973,-14.952647,-0.99500316,35
97587,123.046875,0.20536777,0.036634475,1553.5268739074882,3061.4286135078305,56445,0.24196915,0.51218855,0.17132072,0.28570265,0.5347883,0.21886031,0.2326865,0.18632863,0.47254178,0.3260334,0.19924851,0.3628574,-74.635056,128.36382,-41.436474,34.792637,-16.185158,2.8440435,-12.379768,-3.858379,-20.824821,-5.3590827,-14.638631,-9.998484,-13.792989,-11.460694,-13.291531,-4.8715653,-10.874363,-4.5139813,-8.440388,-6.4559875,14
97588,123.046875,0.119734816,0.03350827,1513.1789729962654,2969.730609447618,40647,0.17052566,0.29215288,0.4447168,0.21895379,0.3080474,0.18431692,0.22419958,0.1785664,0.17350474,0.39086282,0.23124206,0.2655269,-210.73494,116.79194,16.178719,32.305424,-3.6672366,2.3443117,-2.703765,5.0412993,-13.210514,7.0641565,-19.832165,-15.130632,-10.142398,-8.553029,-14.604195,-10.023648,-12.361362,-3.813561,-5.924836,2.4204488,31
97589,112.34714673913044,0.13604195,0.03666529,1391.8009205326082,2631.647195838167,37817,0.22601824,0.22082831,0.1354174,0.21114378,0.3147825,0.19864357,0.27084845,0.16412526,0.17436765,0.14915876,0.2531439,0.5231543,-225.15596,120.21022,12.985989,28.01944,2.9177742,-0.87736076,-0.027814187,0.051979814,-11.799063,7.8192854,-18.071877,-12.500057,-6.8307414,-9.225458,-15.248676,-10.592942,-13.448197,-6.146035,-4.5761104,2.2831228,31
97590,143.5546875,0.17377579,0.038489718,1410.2164432991597,2658.808502977344,39123,0.28511375,0.33698627,0.14888893,0.15996678,0.09157372,0.19108608,0.28138444,0.16422342,0.21953721,0.22368096,0.4462052,0.51435435,-186.74155,119.58714,18.668123,35.392506,3.9162025,3.938654,-1.8755918,8.33941,-7.554121,5.508799,-19.759338,-9.807366,-6.432662,-6.077369,-13.817384,-5.4652085,-8.195867,-8.746695,-11.818285,-1.7511523,37
97690,129.19921875,0.2933752,0.123472124,2427.399953780559,5111.629363942865,72815,0.35111457,0.27353308,0.38759747,0.30394393,0.2768325,0.32175475,0.5766228,0.6186585,0.3779076,0.34170386,0.3273181,0.5485238,25.624308,90.29073,-11.98923,28.686161,0.4759118,18.605326,-1.1070074,15.87954,-6.74092,16.859531,-1.6744076,8.781375,1.0907323,7.9927616,-6.8584876,11.57078,-7.2566886,6.258706,-2.6395373,3.2934422,21
97691,123.046875,0.23486502,0.10690533,1145.1756102116476,2299.082250617254,30883,0.5085482,0.48064017,0.4565599,0.46428877,0.44809458,0.40221927,0.38401592,0.42786145,0.56175125,0.6345201,0.55224276,0.51662946,-116.08207,147.4391,-18.67395,32.096375,1.7284317,23.64694,10.081341,21.728903,4.6409464,10.158306,5.3055143,9.545761,3.7912047,5.441396,0.4244234,2.096881,-3.4729838,4.2442017,1.1639658,1.8797199,3
97692,184.5703125,0.12586597,0.04932044,1044.2050265259209,2049.640691566615,23865,0.46325177,0.3904639,0.40781593,0.4705204,0.43562025,0.41315255,0.44561544,0.68239903,0.59042907,0.49901336,0.53685427,0.45190755,-234.77444,137.98415,27.911205,22.984928,11.583001,23.975893,6.225844,3.6212835,-4.0074,7.1264,-1.8710287,3.6978152,-2.2368255,2.3217883,3.045064,3.3368301,3.020645,2.6035938,0.33000183,-0.41639715,6
97697,107.666015625,0.15774807,0.082673945,1726.5397928283678,3451.3827649180685,51819,0.5572997,0.50219375,0.3545087,0.30346352,0.32702914,0.36471394,0.43838733,0.44426244,0.36487266,0.4229527,0.48245052,0.50962055,-155.79413,105.28141,-24.752623,25.72203,22.693726,25.36669,-6.866475,7.9504604,9.429698,13.7030325,1.1209124,9.023845,-4.5791526,7.5953164,-4.48027,2.677437,-4.3655114,1.7000707,-4.375189,1.5355197,3
